bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류,계약방법
243,86,LNR0011,1,45218,***,4개 개편부대 크레인 제조설치 납품,LNR,수도기계화보병사단,2016-12-19 11:00:00,C1504,주식회사 태현이엔지,박영철,부산광역시 사하구 감천항로221-9 (구평동),88.1041,156978616.0,"4종, 7종","제조설치, 크레인",육군,일반경쟁
244,36,MDR0081,1,44264,***,가구류(책상 등 14종) 제조,MDR,제9965부대,2016-12-19 10:30:00,BA268,주식회사동양가구산업,조현찬,경상남도 함안군 칠원읍 동대이길57,88.0223,10097600.0,2종,가구,육군,일반경쟁
256,253,UMM0637,2,43214,***,16-공-본-17 관급자재(전관방송 AV포함) 제조설치,UMM,국군재정관리단,2016-12-19 10:30:00,D27AA,국제시스템 주식회사,천미경,"부산광역시 연제구 거제대로96번길38 (거제동, 삼육국제빌딩)",88.0183,48149060.0,"10종, 4종, 7종, 9종","관급자재, 방송, 제조설치",기타,제한경쟁
257,11,UMM0630,2,42824,***,교도소 침대생산자재(철재류) 제조납품,UMM,국군재정관리단,2016-12-19 10:30:00,B30CC,주식회사 디에스나이키,김준홍,"서울특별시 구로구 구로중앙로134, 4층(구로동, 리치몰)",84.8254,291566000.0,2종,침대,기타,일반경쟁
258,6,SDQ0088,1,44703,***,테이프 크리너 등 37종,SDQ,해군제2수리창,2016-12-19 10:30:00,G7C2C,주식회사 동영,이승혁,"경기도 수원시 장안구 송원로31-1 (송죽동, 창현유리)",77.9779,3819720.0,2종,테이프,해군,제한경쟁
259,16,MDR0083,1,44277,***,LED 전광판 등 12종 구매,MDR,제9965부대,2016-12-19 10:30:00,F0FDC,영화산업,전병욱,경기도 안양시 만안구 냉천로203번길 4(),88.0136,18851800.0,4종,LED,육군,제한경쟁
260,2,EGH0066,1,9003,***,육상용 TACAN,EGH,지휘정찰계약팀 (구:19.09.16),2016-12-16 12:00:00,DA934,한국공항공사,윤형중,서울특별시 강서구 하늘길78 (과해동),70.2595,1366085000.0,10종,상용,국방부직할,2단계경쟁(동시)
261,6,LGT0028,1,44478,***,00부대 창설사업 테라조 구매(16-215),LGT,제2307부대,2016-12-16 11:00:00,C1ACD,진영기업,김태헌,강원특별자치도 철원군 갈말읍 삼부연로8번길 17-14(),88.3042,33018200.0,10종,사업,육군,제한경쟁
264,53,UMM0818,1,43180,***,000사업 병영생활관 합성수지제창호 제조,UMM,국군재정관리단,2016-12-16 11:00:00,DF06F,(주) 성진윈텍,박정수,광주광역시 북구 용전마을길65 (용전동),88.008,94223660.0,"10종, 4종","사업, 생활관",기타,제한경쟁
265,10,UMM0795,2,42137,***,무인 수납 영수증 발급기 구매,UMM,국군재정관리단,2016-12-16 11:00:00,C92F6,주식회사 젠탑(GENTOP),박홍대,경상남도 창원시 마산회원구 내서읍 광려천남로 59(재)마산밸리 717호,88.126,54727900.0,7종,발급기,기타,제한경쟁
266,2,UAB0028,1,42437,***,17년 체력단련장 식자재 납품업체 선정,UAB,국군복지단,2016-12-16 11:00:00,G1811,삼성웰스토리 주식회사,정해린,경기도 성남시 분당구 구미로8-0 (구미동),75.2754,801553000.0,1종,식자재,기타,2단계경쟁(동시)
267,12,SFH0107,1,44298,***,LED 원형센서등 등 113품목,SFH,제9196부대,2016-12-16 11:00:00,ECD59,태산건영,이영주,"인천광역시 계양구 계산새로87번길 15, 강남오피스텔 520호(용종동)",88.0226,31745611.0,"4종, 7종","LED, 센서",해병,제한경쟁
268,2,MDG0146,1,43717,***,고양병원 PACS 서버 저장공간 확충용 HDD 구매,MDG,국군의무사령부,2016-12-16 11:00:00,C0E83,주식회사코드원,동중영,"충청북도 청주시 서원구 사직대로164번길9, 401(사창동)",99.3845,9699687.0,"2종, 8종","병원, 서버",기타,일반경쟁
269,63,LGT0032,1,44483,***,00어린이집 교재교구 구매(K-109),LGT,제2307부대,2016-12-16 11:00:00,HB272,JH컴퍼니,이은경,경기도 양주시 부흥로1423번길7-12 (유양동),88.0594,71611035.0,2종,교구,육군,일반경쟁
270,13,LGT0031,1,44482,***,00부대 창설사업 통합배선반 제조설치(16-223),LGT,제2307부대,2016-12-16 11:00:00,E0E29,주식회사 에버정보기술,김문희,"대전광역시 유성구 테크노3로 65, 대덕 한신에스메카 630호(관평동)",88.0997,87150281.0,"10종, 4종","사업, 제조설치",육군,일반경쟁
271,22,LGT0030,1,44481,***,00부대 창설사업 CCTV 제조설치(16-222),LGT,제2307부대,2016-12-16 11:00:00,AD587,(합)진광전기소방,김관식,강원특별자치도 속초시 농공단지2길15-48 (대포동),88.0447,45955360.0,"10종, 2종, 7종","CCTV, TV, 사업",육군,제한경쟁
272,6,LGT0029,1,44480,***,00부대 창설사업 AV 제조설치(16-221),LGT,제2307부대,2016-12-16 11:00:00,B4536,주식회사 파워테크놀로지,김대중,강원특별자치도 춘천시 퇴계공단1길57-0 (퇴계동),88.2551,48473000.0,"10종, 4종","사업, 제조설치",육군,제한경쟁
273,2,LMK0033,1,44647,***,금학산 케이블카 엔진교체,LMK,제6보병사단,2016-12-16 10:30:00,H6834,주식회사 오케이 다대,송현덕,경기도 화성시 팔탄면 버들로1337-16,95.5789,69990000.0,"2종, 9종","엔진, 케이블",육군,일반경쟁
283,4,SCR0163,1,45219,***,복사용지 등 56종 구매,SCR,해군제3함대사령부,2016-12-16 10:30:00,DBB3C,마이크로트렌드,김권환,전라남도 목포시 백년대로280번길 11-1(),79.9004,6340000.0,"10종, 2종","복사, 용지",해군,제한경쟁
285,3,LCF0987,1,43728,***,"부품키트, 걸쇠용 등 2항목 제조(물자)",LCF,육군군수사령부,2016-12-15 11:00:00,H8A51,대성테크,김한교,경상남도 창원시 성산구 반월로68번길5 -0(신촌동)A동102호,90.7276,29700000.0,9종,부품,육군,제한경쟁
288,8,UMM0816,1,44204,***,수분측정기 등 3종 구매,UMM,국군재정관리단,2016-12-15 11:00:00,C65BA,드림텍,최영선,충청북도 청주시 서원구 수곡로57번길16-12 (수곡동),88.3803,62337000.0,7종,측정기,기타,제한경쟁
289,9,UMM0815,1,44201,***,고성능 액체크로마토그래피 구매,UMM,국군재정관리단,2016-12-15 11:00:00,C65BA,드림텍,최영선,충청북도 청주시 서원구 수곡로57번길16-12 (수곡동),88.4368,76787000.0,7종,그래피,기타,제한경쟁
290,23,UMM0817,1,43183,***,000사업 병영생활관 통합배선반 제조설치,UMM,국군재정관리단,2016-12-15 11:00:00,B2D56,삼호전자통신(주),이경희,서울특별시 마포구 성미산로 138(),88.0502,56282606.0,"10종, 4종","사업, 생활관",기타,제한경쟁
291,54,UMM0777,2,41318,***,과학화 출입시스템 제조 설치(2),UMM,국군재정관리단,2016-12-15 11:00:00,2890F,주식회사 오티에스,송무상,"대전광역시 서구 복수동로87번길13-6 (복수동) 오티에스빌딩 3,4층",88.0678,53227000.0,"4종, 7종","시스템, 제조 설치",기타,제한경쟁
292,30,MDS0027,1,43727,***,000사업 핸드형 네트워크 분석기 구매,MDS,제3707부대,2016-12-15 11:00:00,1640,대지이앤씨산업 주식회사,안성원,"서울특별시 금천구 시흥대로97, 2동 316호(시흥동, 시흥산업용재유통센터)",88.0531,81271630.0,"10종, 2종, 7종","네트워크, 분석기, 사업",육군,제한경쟁
293,12,LKP0121,1,44398,***,물류취급물자(자바라 컨베이어) 구매,LKP,5군수지원사령부,2016-12-15 11:00:00,G62EC,주식회사 케이앤와이시스템,김장수,"서울특별시 서대문구 연세로50-0 (신촌동, 연세대학교)공학원 114B",88.3555,46695600.0,2종,취급물자,육군,제한경쟁
294,5,LHP0034,1,44333,***,보조지주 및 Y피켓 제조 납품,LHP,제22보병사단,2016-12-15 11:00:00,A9CB5,주식회사 극동,이은숙,경상북도 영천시 도남공단3길28-28 (도남동),88.238,150757000.0,미분류,,육군,일반경쟁
295,20,LCG0125,1,44375,***,윤형철조망 등 2종 구매,LCG,육군본부,2016-12-15 11:00:00,A2578,(주)동양화학,성동찬,전라남도 영암군 신북면 신북공단로73-16,80.1286,44054000.0,4종,철조망,육군,제한경쟁
296,44,HCL0095,1,44327,***,16-본-공-5 도서관 리모델링 관급자재(조명기구),HCL,공군사관학교,2016-12-15 10:30:00,C3AD6,(주)하나룩스,윤정주,광주광역시 서구 상무자유로 18-2(치평동),88.0775,31139140.0,"10종, 9종","관급자재, 도서",공군,제한경쟁
298,2,SCU0119,1,43235,***,깻잎무침 등 12품목,SCU,해군 기동함대사령부,2016-12-15 10:30:00,F0098,농업회사법인한백푸드유한회사,김기대,제주특별자치도 제주시 구좌읍 동김길13-14,89.8218,57707635.0,1종,깻잎,해군,제한경쟁
299,2,SCU0119,2,43235,***,깻잎무침 등 12품목,SCU,해군 기동함대사령부,2016-12-15 10:30:00,F0098,농업회사법인한백푸드유한회사,김기대,제주특별자치도 제주시 구좌읍 동김길13-14,89.8218,57707635.0,1종,깻잎,해군,제한경쟁
300,72,SCR0161,1,44380,***,16-해-항공정비실습장 크레인 제조 설치,SCR,해군제3함대사령부,2016-12-15 10:30:00,G26BF,삼공 주식회사,최선규,충청남도 금산군 복수면 다복로491-26,88.0074,92591001.0,"4종, 9종","정비, 제조 설치",해군,일반경쟁
301,223,HDR0016,1,43977,***,"16-충-공-12 수배전반, 분전반(305대대 통합건물 신축",HDR,공군방공관제사령부,2016-12-14 11:00:00,A2858,(주)거성,김현정,광주광역시 북구 첨단벤처로28번길 6(대촌동),88.13,81447734.0,4종,신축,공군,일반경쟁
302,47,UMM0813,1,43890,***,00급양대 조명기구 제조,UMM,국군재정관리단,2016-12-14 11:00:00,DC4CA,광성전기산업주식회사,이충해,인천광역시 서구 대곡로368번길66-0 (대곡동),88.7167,35296870.0,4종,조명기구,기타,제한경쟁
303,2,UMM0807,1,43440,***,출입통제체계 구축사업 통합리스,UMM,국군재정관리단,2016-12-14 11:00:00,B179B,롯데캐피탈(주),추광식,"서울특별시 강남구 테헤란로 142(역삼동, ARC PLACE) 7층",97.5301,6812401600.0,10종,구축,기타,일반경쟁
304,4,UMM0638,1,41984,***,16-해-방탄판(LEVEL Ⅳ) 192EA 제조,UMM,국군재정관리단,2016-12-14 11:00:00,H58AB,주식회사 엔미디어솔루션,이근식,"인천광역시 계양구 계산새로71, 비동 310호(계산동, 하이베라스)",88.0586,112307235.0,미분류,,기타,제한경쟁
305,3,LMH0035,1,43897,***,00부대 잠수장비 구매,LMH,제7군단,2016-12-14 11:00:00,G5A77,유노상사,박연주,"서울특별시 영등포구 여의대방로35가길19-0 (신길동, 보라매 SK VIEW)114-303",84.4078,34423770.0,7종,장비,육군,제한경쟁
306,9,LKP0117,1,43995,***,물류취급물자(핸드카트) 구매,LKP,5군수지원사령부,2016-12-14 11:00:00,GAF5D,헵시바상사,최승종,"경상북도 포항시 남구 지곡로294-0 (지곡동, 효자그린아파트)233-703호",88.2705,7837000.0,2종,취급물자,육군,제한경쟁
307,12,LKP0116,1,43992,***,물류취급물자(롤테이너) 구매,LKP,5군수지원사령부,2016-12-14 11:00:00,G62EC,주식회사 케이앤와이시스템,김장수,"서울특별시 서대문구 연세로50-0 (신촌동, 연세대학교)공학원 114B",88.2326,22933820.0,2종,취급물자,육군,제한경쟁
308,30,LKP0115,1,43991,***,물류취급물자(안전계단형 사다리) 구매,LKP,5군수지원사령부,2016-12-14 11:00:00,H6D8B,남촌산업,김화자,충청북도 청주시 청원구 율봉로159번길73-1 스톰비오피스센타 1층(율량동),88.2234,41707940.0,2종,취급물자,육군,제한경쟁
309,32,LKP0114,1,43990,***,물류취급물자(경량랙) 구매,LKP,5군수지원사령부,2016-12-14 11:00:00,G005D,금산,전유진,서울특별시 영등포구 대방천로36-11 (대림동),87.9998,23795111.0,2종,취급물자,육군,제한경쟁
310,214,HDR0017,1,43983,***,16-충-공-12 방송설비(305대대 통합건물 신축),HDR,공군방공관제사령부,2016-12-14 11:00:00,CE796,진우전자,모왕갑,경상남도 진주시 모덕로 83(),88.0008,54460480.0,"10종, 4종, 7종","방송, 신축",공군,일반경쟁
311,5,HCF0009,1,41695,***,마이크로웨이브 신시사이저 구매,HCF,공군군수사령부,2016-12-14 10:30:00,GCD76,주식회사 아이에스오토,박순천,경기도 동두천시 벌마들로24-0 (상패동),58.2818,71291000.0,"2종, 7종, 9종","마이크, 마이크로웨이브, 신시사이저",공군,일반경쟁
312,22,UMM0634,1,43188,***,16-공-본-17 관급자재(통합배선) 제조설치,UMM,국군재정관리단,2016-12-14 10:30:00,3239F,주식회사 아이엔아이,이상우,경기도 안양시 동안구 시민대로365번길 52(관양동 860),87.9975,50695000.0,"4종, 9종","관급자재, 제조설치",기타,제한경쟁
313,3,SDQ0087,1,43672,***,크롬 1종,SDQ,해군제2수리창,2016-12-14 10:30:00,C6E84,지니종합상사,장향옥,경기도 평택시 포승읍 평택항로503-0,95.8174,1500000.0,10종,크롬,해군,제한경쟁
314,3,SDQ0086,1,43621,***,씰교환키트,SDQ,해군제2수리창,2016-12-14 10:30:00,C6E84,지니종합상사,장향옥,경기도 평택시 포승읍 평택항로503-0,86.6472,7450000.0,9종,씰,해군,제한경쟁
315,6,SDQ0085,1,43508,***,"박판,금속제 등 11종",SDQ,해군제2수리창,2016-12-14 10:30:00,E5DAF,금호전기조명(주),김미숙,경기도 군포시 당산로192번길2-0 (금정동) 101~103호,72.0838,17847500.0,9종,박판,해군,제한경쟁
316,6,SDQ0084,1,43124,***,볼펜 등 90종,SDQ,해군제2수리창,2016-12-14 10:30:00,G7C2C,주식회사 동영,이승혁,"경기도 수원시 장안구 송원로31-1 (송죽동, 창현유리)",78.0362,8250000.0,2종,볼펜,해군,제한경쟁
317,2,SCR0160,1,44363,***,런닝머신 등 214종 구매,SCR,해군제3함대사령부,2016-12-14 10:30:00,E3C35,무림오피스웨이목포점,심은주,전라남도 목포시 용해동전라남도 목포시 삼학로282,88.7442,8796500.0,2종,런닝,해군,제한경쟁
318,3,LKS0034,1,43088,***,계룡 및 구룡체력단련장 액화석유가스 (LPG) 구매,LKS,육군인사사령부,2016-12-14 10:30:00,D19B6,(유)대웅,윤일수,충청남도 금산군 남이면 휴양림로401-0,90.669,20942000.0,3종,가스,육군,제한경쟁
319,2,LHN0076,1,43473,***,상용차량 타이어 구매 설치납품,LHN,제7보병사단,2016-12-14 10:30:00,H2791,영운티엔에스 주식회사,이재식,서울특별시 은평구 응암로371-0 (녹번동).1층,90.0123,23389567.0,9종,타이어,육군,일반경쟁
320,5,LFC0042,1,43424,***,주머니난로(보온대) 제조납품,LFC,육군훈련소,2016-12-14 10:30:00,G3B89,주식회사 제이씨리빙,이민희,경기도 이천시 백사면 청백리로697번길65-114,88.4903,133565000.0,2종,보온,육군,제한경쟁
323,3,LCG0124,2,41757,***,'16년 모바일 홍보 제작장비 구매/납품,LCG,육군본부,2016-12-13 11:00:00,F0F22,(주)비아이엔씨,김여기,서울특별시 서초구 양재동언남 18길3 (양재동  2층),97.5808,42105000.0,7종,장비,육군,제한경쟁
327,19,UMM0810,1,43500,***,00부대 UAV중대시설 수배전반 제조설치,UMM,국군재정관리단,2016-12-13 11:00:00,FB6C8,사단법인 부산지체장애인단체협의회 사업단,유영호,부산광역시 강서구 입소정관길168-0 (대저2동),88.043,75098393.0,4종,제조설치,기타,지명경쟁
328,8,UMM0629,1,42743,***,철골 H빔 구매,UMM,국군재정관리단,2016-12-13 11:00:00,H3AF7,주식회사 건탁,이종수,전라북도 김제시 아리랑로1991-0 (상동동),87.9989,75039100.0,4종,철골,기타,제한경쟁
329,55,UMM0806,1,42378,***,00부대 합성수지제창 / 합성수지도어 제조설치,UMM,국군재정관리단,2016-12-13 11:00:00,D1ACE,경원건설 주식회사,정혜순,경상북도 안동시 남선면 새절길1,88.0044,118095910.0,4종,제조설치,기타,제한경쟁
330,3,UMM0640,1,35072,***,해상 계류부이 제조 납품,UMM,국군재정관리단,2016-12-13 11:00:00,B62FB,(주)씨존,신용주,충청북도 음성군 생극면 신덕로71-11,89.0306,649055000.0,미분류,,기타,일반경쟁
331,4,UAC0075,1,42883,***,HP Indigo7800잉크등 17종 구매,UAC,국방출판지원단,2016-12-13 11:00:00,GCAF3,하이테크툴(주),김상설,전라남도 장성군 동화면 농공단지길55-0 (공장),94.083,63233235.0,10종,잉크,국방부직할,제한경쟁
332,53,NIT0029,1,43172,***,국군교도소 침대생산자재 구매(4차_포장자재),NIT,국방부조사본부,2016-12-13 11:00:00,GB6EE,해원산업,김민지,"서울특별시 도봉구 마들로11길65, 5층 503-13호(창동)",88.0937,28888100.0,2종,침대,국방부직할,제한경쟁
333,72,LPH0132,1,42667,***,'16년 물자취급 장비 구매(롤테이너 등 5종),LPH,제2167부대,2016-12-13 11:00:00,H7CF6,은명사,이은비,경기도 부천시 삼작로280번길21-19 (도당동),88.0885,98082250.0,"2종, 7종","물자취급, 장비",육군,제한경쟁
334,117,LMS0096,1,43175,***,물류취급물자(롤테이너 등 5종) 구매,LMS,제7789부대,2016-12-13 11:00:00,E8852,JS시너지,서수연,"경기도 시흥시 월곶중앙로14번길87, 203-1602(월곶동)",87.9986,62674830.0,2종,취급물자,육군,제한경쟁
335,7,LMS0095,2,41835,***,물류취급물자(파레트 등 2종) 구매,LMS,제7789부대,2016-12-13 11:00:00,H547A,주식회사 성진이엔디,성하영,경기도 시흥시 시흥대로1115-0 (신천동)산호테크노 707호,87.8662,37230000.0,2종,취급물자,육군,제한경쟁
336,51,LHK0028,1,43281,***,112공병 병영생활관 개수 PW창호 제조납품,LHK,제2군단,2016-12-13 11:00:00,B7946,(주)피엔에스홈즈,남인석,부산광역시 사상구 학감대로 181(학장동),88.009,58041689.0,4종,생활관,육군,제한경쟁
